country_iso3,country_name,indicator_code,indicator_name,year,value,fetched_at_utc
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2017,0.192083988017671,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2018,-0.302781677584093,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2019,-0.247049289948436,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2020,-2.86253982856009,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2021,1.77173055809841,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2022,0.915646680170994,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2023,1.23863426474166,2026-02-23T22:48:00.073454+00:00
JOR,Jordan,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2024,1.48055685000026,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2000,-0.39180673260141,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2001,2.12758024747754,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2002,1.99615029951745,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2003,1.81278345572235,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2004,4.96833961304041,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2005,1.106879785513,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2006,-0.16111039140597,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2007,7.21242419520836,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2008,7.27020382429338,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2009,8.75424197439401,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2010,6.92562408092621,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2011,-0.215990101752055,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2012,-0.172272058447192,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2013,-5.35004515636365,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2014,-7.26145145442744,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2015,-1.48529943559267,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2016,3.95420458700914,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2017,3.57185811074811,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2018,1.00112836973221,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2019,-3.87037166908469,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2020,-20.1290983815185,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2021,-7.25697163046323,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2022,-1.07782192621244,2026-02-23T22:48:00.073454+00:00
LBN,Lebanon,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2023,-1.25912842069158,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2000,1.97930843294741,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2001,-3.55569593532938,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2002,-2.84267783712218,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2003,10.7838721756603,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2004,2.32576943782377,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2005,9.53922388994984,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2006,4.3383026664543,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2007,4.06916207450483,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2008,-2.26034195363675,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2009,-6.37107364350932,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2010,2.90736772244718,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2011,-49.1278565212286,2026-02-23T22:48:00.073454+00:00
